"filename", "language", "JavaScript", "CSS", "XML", "Ruby", "HTML", "Markdown", "JavaScript JSX", "Shell Script", "JSON", "YAML", "comment", "blank", "total"
"/Users/dgee/Documents/blog/blog/content/blog/2024/04/23-04-2024-ai-llm-bs/index.md", "Markdown", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 29, 74
"/Users/dgee/Documents/blog/blog/content/blog/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"/Users/dgee/Documents/blog/blog/content/builtfm/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"/Users/dgee/Documents/blog/blog/content/contact/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"/Users/dgee/Documents/blog/blog/content/graphops/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"/Users/dgee/Documents/blog/blog/content/list/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"/Users/dgee/Documents/blog/blog/content/portfolio/_index.en.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"/Users/dgee/Documents/blog/blog/data/en/builtfm.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 12
"/Users/dgee/Documents/blog/blog/data/en/graphops.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 15
"/Users/dgee/Documents/blog/blog/data/en/portfolio.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 11, 51
"/Users/dgee/Documents/blog/blog/package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1895, 0, 0, 1, 1896
"/Users/dgee/Documents/blog/blog/package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
"/Users/dgee/Documents/blog/blog/runme.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/README.md", "Markdown", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 25, 84
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/archetypes/default.md", "Markdown", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/assets/css/style.css", "CSS", 0, 1786, 0, 0, 0, 0, 0, 0, 0, 0, 65, 352, 2203
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/assets/js/script.js", "JavaScript", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 64, 404
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/404.html", "HTML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/_default/baseof.html", "HTML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/_default/list.html", "HTML", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 5, 56
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/_default/single.html", "HTML", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 8, 12, 60
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/builtfm/list.html", "HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/contact/list.html", "HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/graphops/list.html", "HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/index.html", "HTML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 11
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/list/list.html", "HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/about-sm.html", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/about.html", "HTML", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/blog.html", "HTML", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 1, 55
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/builtfm.html", "HTML", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 1, 5, 74
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/clients.html", "HTML", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 41
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/contact.html", "HTML", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 7, 116
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/cta.html", "HTML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/feature.html", "HTML", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/flags.html", "HTML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 1, 13
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/footer.html", "HTML", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 2, 7, 108
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/gohome.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/graphops.html", "HTML", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 1, 4, 70
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/head.html", "HTML", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 15, 71
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/header.html", "HTML", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 2, 57
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/hero.html", "HTML", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 2, 41
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/lists.html", "HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/page-title.html", "HTML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/philosophy.html", "HTML", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 52
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/portfolio.html", "HTML", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 1, 56
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/preloader.html", "HTML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/pricing.html", "HTML", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 2, 1, 49
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/search.html", "HTML", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 3, 40
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/service.html", "HTML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/team.html", "HTML", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 2, 74
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/testimonial.html", "HTML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/uijourney.html", "HTML", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 7, 71
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/partials/workingprocess.html", "HTML", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 1, 51
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/portfolio/list.html", "HTML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 11
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/service/list.html", "HTML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 15
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/attribution.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/bio.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/blockquoteunderred.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/blogheader.html", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/colourred.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/dangerbox.html", "HTML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/figure.html", "HTML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img.html", "HTML", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img10.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img20.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img25.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img35.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img50.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img50center.html", "HTML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img50centerlink.html", "HTML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/img75centerlink.html", "HTML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/infobox.html", "HTML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/mermaid.html", "HTML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/successbox.html", "HTML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/shortcodes/warningbox.html", "HTML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/layouts/uijourney/list.html", "HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/bootstrap/dist/css/bootstrap.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/bootstrap/dist/js/bootstrap.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/bootstrap/dist/js/popper.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/filterzr/jquery.filterizr.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/jquery/dist/jquery.js", "JavaScript", 6378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1612, 1825, 9815
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/jquery/dist/jquery.min.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/jquery/jquery-1.12.4.js", "JavaScript", 7078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1857, 2073, 11008
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/jquery/jquery-ui.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/css/lightbox.css", "CSS", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 214
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/css/lightbox.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/js/lightbox-plus-jquery.js", "JavaScript", 6536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1566, 1618, 9720
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/js/lightbox-plus-jquery.min.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 38
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/js/lightbox.js", "JavaScript", 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 69, 509
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/lightbox2/dist/js/lightbox.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/match-height/jquery.matchHeight-min.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/parallax/jquery.parallax-1.1.3.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 70
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/config.rb", "Ruby", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/fonts/slick.svg", "XML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/slick-theme.css", "CSS", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 205
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/slick.css", "CSS", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 120
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/slick.js", "JavaScript", 2119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 846, 3012
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/slick-carousel/slick/slick.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/smooth-scroll/dist/js/smooth-scroll.js", "JavaScript", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 112, 576
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/smooth-scroll/dist/js/smooth-scroll.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/dgee/Documents/blog/blog/themes/navigator-hugo/static/plugins/themefisher-font/style.css", "CSS", 0, 2511, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 2518
"Total", "-", 23097, 4754, 48, 8, 1447, 11194, 50, 1, 1904, 62, 5602, 12005, 60172
